Variety;PLZ;Sowingday;Harvestday;Harvestyear;No;Yielddtha;PMG_g;PHL_kg;Heading
NA;1040;283;199;2018;111.16092;83.82639317;47.4;84.52333333;144.8659396
NA;1040;283;199;2018;111.15708;76.59936225;42.6;83.99333333;143.4027942
NA;1040;283;199;2018;111.15808;84.52497851;48.9;80.93666667;143.2826173
NA;1040;283;199;2018;111.15824;78.40191212;45.2;84.01;141.6378925
NA;1040;283;199;2018;111.15831;72.98785157;41.8;82.65333333;144.9699558
NA;1040;283;199;2018;111.15774;91.01356376;46.8;86.15333333;142.7793982
NA;1040;283;199;2018;111.15799;76.02941643;47.6;81.70333333;142.2142951
NA;1040;283;199;2018;111.16078;84.77825979;43.3;83.16;144.5088687
NA;1040;283;199;2018;111.16186;80.27774087;41.5;83.16;141.8703193
NA;1040;283;199;2018;111.16262;72.93313984;37.9;84.00923357;140.8294243
NA;1040;283;199;2018;111.16276;80.37043238;42.9;80.7860225;140.6666667
NA;1040;283;199;2018;111.16278;85.9185565;46.8;80.41101337;142.0639659
NA;1040;283;199;2018;111.15988;84.36267022;44;81.54590349;141.9573561
NA;1040;283;199;2018;111.16013;77.44883656;42.1;81.05916981;142.3972992
NA;1040;283;199;2018;111.16023;78.02225834;42.3;82.74090567;139.6027008
NA;1040;283;199;2018;111.16031;73.75051416;50.7;83.36614149;140.2693674
NA;1040;283;199;2018;111.16042;74.22336855;42.8;83.41275427;141.8933902
NA;1040;283;199;2018;111.16049;85.65579872;40.4;84.94259495;143.3546553
NA;1040;283;199;2018;111.1606;73.98889902;39.6;84.5590938;139.8933902
NA;1040;283;199;2018;111.16077;83.9716183;40.1;79.91324028;144.5387349
NA;1040;283;199;2018;111.16103;67.06584221;42.8;84.33344695;143.503909
NA;1040;283;199;2018;111.16107;81.28269529;40.9;83.8710056;145.3759773
NA;1040;283;199;2018;111.16123;82.51722325;42.1;82.02953135;140.6879886
NA;1040;283;199;2018;111.16127;77.92563053;41.5;82.92333707;145.4825871
NA;1040;283;199;2018;111.1613;89.06959532;45.3;83.55031231;142.9147122
NA;1040;283;199;2018;111.16131;83.24535528;42.1;82.85616982;143.021322
NA;1040;283;199;2018;111.16141;77.33817639;45.1;83.19336387;140.021322
NA;1040;283;199;2018;111.16142;81.87602185;44;84.3072547;140.2906894
NA;1040;283;199;2018;211.14097;64.14895345;37;84.21415897;139.1705757
NA;1040;283;199;2018;211.14111;67.03664057;44.9;81.91546728;141.0639659
NA;1040;283;199;2018;111.15857;68.43175244;43.1;82.92745767;135.3333333
NA;1040;283;199;2018;111.1586;76.28659498;45.1;85.490791;142.6666667
NA;1040;283;199;2018;111.15874;76.44052041;46.5;84.29569622;142.3333333
NA;1040;283;199;2018;111.15895;77.69331696;55.7;81.73902956;139.3333333
NA;1040;283;199;2018;111.15914;89.52677499;44.1;81.34548826;139.6666667
NA;1040;283;199;2018;111.15916;73.58763911;42.1;84.33876454;142
NA;1040;283;199;2018;111.15938;75.23586759;42.5;83.25154133;139.6666667
NA;1040;283;199;2018;111.15941;78.19899166;39.5;82.15603265;141.6666667
NA;1040;283;199;2018;111.15947;78.42851492;42.8;84.4841917;141
NA;1040;283;199;2018;111.15726;82.94477122;43.1;83.25663409;147
NA;1040;283;199;2018;111.15735;77.64259306;42.5;82.61467278;145
NA;1040;283;199;2018;111.15738;90.65499671;43.9;82.9424424;143
NA;1040;283;199;2018;111.15748;78.08365458;41.1;81.1272232;141.6666667
NA;1040;283;199;2018;111.15749;66.91890757;42;82.43349437;142.3333333
NA;1040;283;199;2018;111.15768;82.37944419;42.9;83.158208;142.6666667
NA;1040;283;199;2018;111.15452;77.11709545;43.84;81.25666667;142.6666667
NA;1040;283;199;2018;111.15619;88.36713771;49.73;82.74333333;142.3333333
NA;1040;283;199;2018;111.15741;78.84479938;42.93;84;142.3333333
NA;1040;283;199;2018;111.15759;85.58339719;43.1;82.82666667;142
NA;1040;283;199;2018;111.15797;79.04098251;41.65;83.04333333;141.3333333
NA;1040;283;199;2018;211.13925;79.14927554;38.72;84.32333333;141
NA;1040;283;199;2018;111.15773;82.83015579;43.04;84.34333333;140
NA;1040;283;199;2018;111.15844;87.6434122;43.42;81.65333333;139.3333333
NA;1040;283;199;2018;111.15885;79.72330306;45.11;85.45333333;142
NA;1040;283;199;2018;111.15889;79.19405228;50.79;80.47666667;140.6666667
NA;1040;283;199;2018;111.1589;84.731629;45.13;82.08666667;143.6666667
NA;1040;283;199;2018;111.15903;80.10604703;42.81;83.13;141.6666667
NA;1040;283;199;2018;111.15909;82.92618219;46.39;83.04;142.3333333
NA;1040;283;199;2018;211.13985;85.78368774;39.45;83.75;139.3333333
NA;1040;283;199;2018;211.13987;74.40312343;44.09;84.70333333;140
NA;1040;283;199;2018;211.14074;77.06777976;45.45;84.52666667;139
ARBOLA;1042;301;212;2000;192.1013;77.2;45.2;75.3;155
ARINA;1042;301;212;2000;111.1001;66.6;44.1;81.8;152.8
ASITA;1042;301;212;2000;191.10572;65.3;44.8;81.4;152.8
ASKETIS;1042;301;212;2000;191.105;86.6;57.8;76.2;150.4
ATAR;1042;301;212;2000;191.10573;71.5;51.8;82;153.2
CABESTAN;1042;301;212;2000;142.10072;85.2;49.5;73.2;147.8
DOMINO;1042;301;212;2000;142.10073;93.7;53.5;73.7;144.8
DRIFTER;1042;301;212;2000;191.10511;93.7;50.8;77.4;154.9
GALAXIE;1042;301;212;2000;191.10151;81.3;47.4;78.2;145.7
HE811-96;1042;301;212;2000;193.10008;83.6;45.7;77.8;151.6
POLLUX;1042;301;212;2000;191.10571;70.7;52.6;80.8;154.6
RUNAL;1042;301;212;2000;111.1142;69.2;49.3;78.5;150.1
SEMPER;1042;301;212;2000;191.10562;81.2;47.2;77.9;155
SKATER;1042;301;212;2000;191.10512;91.1;51.3;78;153.2
TAMARO;1042;301;212;2000;111.1083;66.3;54.6;83.1;151.8
NA;1042;301;212;2000;111.12267;68.3;40.3;76.5;152.9
NA;1042;301;212;2000;111.12325;73.3;41.8;79.3;151.3
NA;1042;301;212;2000;111.12382;74;54.3;80;153.5
NA;1042;301;212;2000;111.12479;74.6;44.4;74.1;149
NA;1042;301;212;2000;111.12542;70.4;46.7;81.4;153.8
NA;1042;301;212;2000;194.10044;76.5;49.5;74.5;145.4
NA;1042;301;212;2000;194.10077;76.8;49;80.7;147.3
NA;1042;301;212;2000;211.11225;70.1;42.9;82.9;146.2
NA;1042;301;212;2000;211.11266;73;46.9;80.2;147.9
NA;1042;301;212;2000;211.11762;71.4;39.8;80.4;146.4
ABR.53;1042;292;211;2001;191.10609;51.8;40.6;81.8;159.3
ARBOLA;1042;292;211;2001;192.1013;60.5;37.7;75.3;157.9
ARINA;1042;292;211;2001;111.1001;49.6;35.1;77.5;156.6
ASITA;1042;292;211;2001;191.10572;52.7;35;81.4;157.6
ASKETIS;1042;292;211;2001;191.105;78.6;41.3;78;155.7
ASP.78;1042;292;211;2001;191.10608;49.5;38.8;79.6;158
ATAR;1042;292;211;2001;191.10573;58.4;44.1;80.8;157.1
CARDOS;1042;292;211;2001;192.1018;56.4;41.2;73.3;155.4
DRIFTER;1042;292;211;2001;191.10511;66.1;41.3;74.1;158.6
GALAXIE;1042;292;211;2001;191.10151;67.7;37.9;77.9;148.5
LEVIS;1042;292;211;2001;111.11834;49.2;40.6;75.9;154
PEGASSOS;1042;292;211;2001;191.10452;73.2;42.4;77.7;155.4
POLLUX;1042;292;211;2001;191.10571;52.1;40.5;80.1;156
RUNAL;1042;292;211;2001;111.1142;51.4;39.8;78.8;152.2
TAMARO;1042;292;211;2001;111.1083;48.5;45.5;81.2;158.1
XX.144;1042;292;211;2001;191.1061;57.3;41.5;82.7;158.5
NA;1042;292;211;2001;111.12267;53.6;35;75.2;156.2
NA;1042;292;211;2001;111.12325;43.8;36.4;77.5;157.5
NA;1042;292;211;2001;111.12382;54;44.2;80.5;157.5
NA;1042;292;211;2001;111.12479;49;32.8;73.4;153.7
NA;1042;292;211;2001;111.12545;70.7;39.7;82;147.5
NA;1042;292;211;2001;111.12614;58.6;34.4;78.7;156.3
NA;1042;292;211;2001;194.10044;67.3;38.9;77.7;149.1
NA;1042;292;211;2001;194.10077;55.8;37.3;78.9;151.1
NA;1042;292;211;2001;211.11225;51.8;34.1;83.6;151.5
ALTOS;1042;291;209;2002;191.10657;95.7;44.8;83.3;156.6
APACHE;1042;291;209;2002;191.10569;101;39.2;79.4;150.7
ARBOLA;1042;291;209;2002;192.1013;81.1;30.1;80.6;158.7
ARINA;1042;291;209;2002;111.1001;77.1;40.7;83.9;156.5
ARUS;1042;291;209;2002;191.10608;74.5;42;83.8;156.4
ASITA;1042;291;209;2002;191.10572;67.9;35.5;82.6;158.2
ASKETIS;1042;291;209;2002;191.105;106.1;44.8;80.3;155.9
ASPIRANT;1042;291;209;2002;191.10664;94.6;41.3;82.3;160.1
BILL;1042;291;209;2002;191.10671;103.3;42.6;80;159.2
CARDOS;1042;291;209;2002;192.1018;88.5;46.9;77.2;155.5
CHARGER;1042;291;209;2002;191.1067;91;39.2;76.8;155.7
FD 98072;1042;291;209;2002;192.10223;98.9;39.5;76.6;157.2
GALAXIE;1042;291;209;2002;191.10151;88.7;41;78.7;150.9
KORUND;1042;291;209;2002;191.10658;91.6;39.5;79.6;158.4
LEVIS;1042;291;209;2002;111.11834;93.7;46.5;82.2;155
LUDWIG;1042;291;209;2002;192.10178;88.2;42.9;80.6;154.6
ORNICAR;1042;291;209;2002;191.10528;93.8;36.8;80;152.8
PEGASSOS;1042;291;209;2002;191.10452;98.3;46.3;80.6;156.1
RUNAL;1042;291;209;2002;111.1142;79.2;45.9;81.1;153.4
SARO;1042;291;209;2002;191.10609;86.5;43.5;84.6;157.8
SEGOR;1042;291;209;2002;111.12325;71.8;40;80;155.7
STRU971370;1042;291;209;2002;191.10593;91.1;43.9;80.6;157.7
TAMARO;1042;291;209;2002;111.1083;75.9;50;84.1;156.2
TIRONE;1042;291;209;2002;211.11225;90.2;41;84.4;151.7
TITLIS;1042;291;209;2002;111.11706;80.9;49.3;83;156.5
VERGAS;1042;291;209;2002;191.10648;105.6;41;83.3;157.4
WIWA;1042;291;209;2002;191.1061;76.5;42.2;84.5;157.8
NA;1042;291;209;2002;111.12382;87.9;52.4;81.9;156.3
NA;1042;291;209;2002;111.12479;92.2;37.2;78;154.8
NA;1042;291;209;2002;111.12545;93;41.5;81.4;149.9
NA;1042;291;209;2002;111.12614;92.6;36.5;81.6;156
NA;1042;291;209;2002;111.12753;90.8;42.9;80.8;151.7
NA;1042;291;209;2002;111.12794;87.2;41.5;78.6;152.1
NA;1042;291;209;2002;194.10044;83.8;39.8;77.1;151.1
NA;1042;291;209;2002;194.10077;94.8;44.6;82.7;150.9
NA;1042;291;209;2002;211.12037;73.6;45.5;80.6;153.5
ALLALIN;1042;287;211;2004;111.12545;92;46.9;84.4;150.2
ALTOS;1042;287;211;2004;191.10657;87.6;46.7;84.3;158
ANTHUS;1042;287;211;2004;191.10683;98.2;49.3;81.4;159.3
ARBOLA;1042;287;211;2004;192.1013;88.9;48.8;81.7;158.6
ARINA;1042;287;211;2004;111.1001;82.4;43.7;85.6;157.1
AROLLA;1042;287;211;2004;111.12382;78.6;52.4;80.3;157.4
BISCAY;1042;287;211;2004;191.10665;101.2;49.3;78.6;160
CAPHORN;1042;287;211;2004;191.10668;100.4;45.9;80.1;156.3
CIMETTA;1042;287;211;2004;111.12775;84.1;40.8;82.1;155.1
EPHOROS;1042;287;211;2004;192.10231;107.2;54.9;82.2;158.1
GALAXIE;1042;287;211;2004;191.10151;84.4;47.2;82.6;151.8
HERMANN;1042;287;211;2004;191.10769;109.5;51.8;77;159.5
IDOL;1042;287;211;2004;191.10659;85.7;50.3;83.1;157.7
ILIAS;1042;287;211;2004;191.10761;92.8;46.5;81.3;159.7
LEVIS;1042;287;211;2004;111.11834;92.1;47.8;83.1;155.6
MANHATTAN;1042;287;211;2004;191.10708;105.1;46.1;80.7;157.3
MELKIOR;1042;287;211;2004;191.10756;98;50.5;81.1;156.4
MUVERAN;1042;287;211;2004;111.12479;95.2;39.8;80.5;155.3
NIRVANA;1042;287;211;2004;191.10685;98.9;43.1;81.2;154.9
PEGASSOS;1042;287;211;2004;191.10452;97.1;55.2;83.4;158.7
PIOTTA;1042;287;211;2004;194.10044;85.7;45.7;82.3;152
RIGI;1042;287;211;2004;111.12614;88.4;41.7;84.4;157.8
ROYSSAC;1042;287;211;2004;191.10768;101.9;47.8;78;152.3
RUNAL;1042;287;211;2004;111.1142;80.6;50.5;84.4;154.7
SCALETTA;1042;287;211;2004;111.12794;90.7;50.5;82.1;153.3
SIALA;1042;287;211;2004;111.12753;82.8;46.9;84.3;151.6
STRU 9814361;1042;287;211;2004;191.10616;109.7;52.1;80.9;157.3
TAPIDOR;1042;287;211;2004;191.10655;101.6;47.4;81;153.3
TITLIS;1042;287;211;2004;111.11706;72.5;49.3;83.2;157.7
TOMMI;1042;287;211;2004;191.10738;107.3;48.1;80.2;159
WINNETOU;1042;287;211;2004;191.10662;109;46.9;80.2;158.1
ZINAL;1042;287;211;2004;194.10077;85.8;48.8;84.4;155.1
NA;1042;287;211;2004;111.12837;88.8;46.5;81.1;155.6
NA;1042;287;211;2004;111.1294;84.6;48.5;82.6;153.7
NA;1042;287;211;2004;194.10088;91.7;47.2;81.5;157.6
NA;1042;287;211;2004;911.53109;91;44.2;77.5;149.4
AKRATOS;1042;320;216;2005;191.10616;86.7;51.3;80.1;164.2
ALLALIN;1042;320;216;2005;111.12545;80.4;40.3;78.7;155.9
ARBOLA;1042;320;216;2005;192.1013;69;48.5;77.7;167.5
ARINA;1042;320;216;2005;111.1001;66.6;41.7;83.8;165.4
AZIMUT;1042;320;216;2005;191.10833;76.4;43.3;77.5;162.4
CIMETTA;1042;320;216;2005;111.12775;73.9;37.9;80.3;161.5
CUBUS;1042;320;216;2005;191.10666;83.4;47.4;79.2;164.2
FIORINA;1042;320;216;2005;211.11489;79.6;44.1;80.1;158.3
HERMANN;1042;320;216;2005;191.10769;91.3;50.8;76.7;166.6
IDOL;1042;320;216;2005;191.10659;69.7;45.2;80.6;166.5
IMPRESSION;1042;320;216;2005;191.10813;86.4;47.2;80.6;165.8
LANCELOT;1042;320;216;2005;191.10832;85.2;46.9;77.7;165.8
LEVIS;1042;320;216;2005;111.11834;51.4;47.6;77.3;165.6
MULAN;1042;320;216;2005;191.10784;96.5;46.3;78.2;162.6
MUVERAN;1042;320;216;2005;111.12479;78.7;40;76;161.8
NIRVANA;1042;320;216;2005;191.10685;88.4;41;75.1;161.7
PIOTTA;1042;320;216;2005;194.10044;78.3;41.2;75.9;157.7
RIGI;1042;320;216;2005;111.12614;83;39.7;78.9;162.8
RUNAL;1042;320;216;2005;111.1142;63.1;45.2;80.8;163.7
SCALETTA;1042;320;216;2005;111.12794;73.1;48.3;77.5;159.2
SIALA;1042;320;216;2005;111.12753;72;45.2;79.6;161.6
TOMMI;1042;320;216;2005;191.10738;86.7;47.4;78.6;165.9
ZINAL;1042;320;216;2005;194.10077;76.1;46.3;81.2;159.7
NA;1042;320;216;2005;111.12754;79.6;44.4;80.7;163.1
NA;1042;320;216;2005;111.12776;75.4;39.5;80.1;163.7
NA;1042;320;216;2005;111.12787;78.9;44.1;76.2;160.1
NA;1042;320;216;2005;111.12837;76.2;44.2;75.9;162.3
NA;1042;320;216;2005;111.1294;76.5;40.5;78.2;161.9
NA;1042;320;216;2005;111.12943;76.5;38.6;82.2;162.7
NA;1042;320;216;2005;111.1302;86.7;44.1;82.2;163.2
NA;1042;320;216;2005;111.13195;79.6;44.1;77.3;163.9
NA;1042;320;216;2005;111.13197;80.8;40.3;80.2;162
NA;1042;320;216;2005;111.13206;82.6;42.6;79.2;162.6
NA;1042;320;216;2005;111.1328;81.7;37.3;78.6;162.9
NA;1042;320;216;2005;194.10088;82.6;48.3;79.1;165.5
NA;1042;320;216;2005;194.10101;84.7;44.8;78.4;158
AIRA.28.A;1042;284;205;2006;191.10835;56.2;41.8;84.2;162.6
ARINA;1042;284;205;2006;111.1001;56.4;40;84.3;161.9
AZZURO;1042;284;205;2006;191.10889;73.7;43.7;80.6;160.7
CAMEDO;1042;284;205;2006;111.13206;53.3;39.8;80.8;162.3
CAROTI;1042;284;205;2006;191.10886;42.9;41.5;78.8;164.4
CITRUS;1042;284;205;2006;191.10887;53.4;34.1;78.2;167.4
CLARO;1042;284;205;2006;111.12754;58.4;42.9;82.8;161.7
COMBIN;1042;284;205;2006;111.12787;57.3;45.5;80.2;160.3
CUBUS;1042;284;205;2006;191.10666;61.2;42;80.7;163.4
DELLORO;1042;284;205;2006;194.10101;65.4;39.1;82.4;158.7
DUFOUR;1042;284;205;2006;111.1328;63;35.8;81.9;162.3
FIORINA;1042;284;205;2006;211.11489;49.4;45.5;85;157
FLUELA;1042;284;205;2006;111.12837;63.7;40.2;81.4;160.3
FOREL;1042;284;205;2006;111.12943;55.4;36.6;85.1;161
GARAS.21;1042;284;205;2006;191.10837;59.2;39.5;85.1;165.4
GASTON;1042;284;205;2006;191.1078;71.8;41.5;80.1;164.4
HAUSSMANN;1042;284;205;2006;191.1089;65.5;38.9;77.8;165.3
IMPRESSION;1042;284;205;2006;191.10813;71.8;43.9;82.2;162.7
LEVIS;1042;284;205;2006;111.11834;55.2;44.4;82.9;161
LOGIA;1042;284;205;2006;111.1294;55.7;38.8;81.8;160.4
MANAGER;1042;284;205;2006;191.10867;61.8;39.1;80.8;164.3
MAYEN;1042;284;205;2006;111.1302;69.7;41;84.3;161.6
MILVUS;1042;284;205;2006;191.1064;69.6;45.5;83.6;163.7
MULAN;1042;284;205;2006;191.10784;76.1;44.6;80.9;161.7
MURETTO;1042;284;205;2006;111.12776;47.5;38.8;82.9;164.3
MUVERAN;1042;284;205;2006;111.12479;53.1;38.3;79.7;161
NARA;1042;284;205;2006;111.13197;52.4;39.1;84.9;160
POTENZIAL;1042;284;205;2006;191.10854;75.1;42.9;82.7;164.3
RIGI;1042;284;205;2006;111.12614;57.2;40;83.4;162.3
RUNAL;1042;284;205;2006;111.1142;52.6;43.3;83.1;161.6
RUSTIC;1042;284;205;2006;191.10888;60.9;36.2;81.5;160.3
SIALA;1042;284;205;2006;111.12753;57.9;44.2;83.5;159.7
STRIKER;1042;284;205;2006;191.10891;63.3;45;82.2;165.4
TEP.117;1042;284;205;2006;191.10836;48.7;41.3;84.8;162
ZINAL;1042;284;205;2006;194.10077;69.2;41.8;84;158
NA;1042;284;205;2006;111.1293;49.7;37.9;82.4;161.7
ARARAT (BLê);1042;289;196;2007;191.10932;78.2;41;74.6;146
ARARAT (BL…);1042;289;196;2007;191.10932;78.1603092;41;74.62329063;146
ARINA;1042;289;196;2007;111.1001;57.1;40;81.6;142.7
ARINA;1042;289;196;2007;111.1001;57.14208684;40;81.5584971;142.6666667
AZZURO;1042;289;196;2007;191.10889;84.2;43.5;79.5;141.3
AZZURO;1042;289;196;2007;191.10889;84.15638025;43.5;79.48209725;141.3333333
BOCKRIS (2);1042;289;196;2007;191.10917;94.1;47.2;80.3;143
BOCKRIS (2);1042;289;196;2007;191.10917;94.13324539;47.2;80.32979501;143
CAMEDO;1042;289;196;2007;111.13206;64;41.7;77.1;141.3
CAMEDO;1042;289;196;2007;111.13206;64.04113065;41.7;77.05205035;141.3333333
CAPHORN;1042;289;196;2007;191.10668;64.17218015;41.2;75.87320023;139.9823529
CAPHORN;1042;289;196;2007;191.10668;77.31412472;41;76.575;139
CAPHORN;1042;289;196;2007;191.10668;76.95238153;39.5;74.24339321;139.7835821
CAPHORN;1042;289;196;2007;191.10668;68.73503191;40.3;75.4111908;139
CAPHORN;1042;289;196;2007;191.10668;77.69785629;39.2;75.4344537;139.4155844
CAPHORN;1042;289;196;2007;191.10668;85.6662262;41.8;76.15568078;139.8333333
CAPHORN;1042;289;196;2007;191.10668;83.97351694;41.5;76.53728157;139.5
CAPHORN;1042;289;196;2007;191.10668;79.49158127;41.3;75.97691693;140.3202247
CAPHORN;1042;289;196;2007;191.10668;77.1672765;41.2;74.6033905;140.2401961
CAPHORN;1042;289;196;2007;191.10668;84.7940591;40;76.80418559;140.7528736
CAPHORN;1042;289;196;2007;191.10668;74.79130012;41.3;76.03962695;139.9774775
CAPHORN;1042;289;196;2007;191.10668;75.58414685;37;75.01956261;140.1646341
CAROTI;1042;289;196;2007;191.10886;35.6;35.5;71.2;144
CAROTI;1042;289;196;2007;191.10886;35.56526224;35.5;71.20460354;144
CETUS;1042;289;196;2007;191.10856;66.1;46.5;78.8;143.7
CETUS;1042;289;196;2007;191.10856;66.07652676;46.5;78.83652573;143.6666667
CITRUS;1042;289;196;2007;191.10887;48.6;29.7;71.3;148
CITRUS;1042;289;196;2007;191.10887;48.59951925;29.7;71.3046252;148
CLARO;1042;289;196;2007;111.12754;74.5;45.5;81.8;139.3
CLARO;1042;289;196;2007;111.12754;74.5106631;45.5;81.78483697;139.3333333
COMBIN;1042;289;196;2007;111.12787;76.8;48.8;80.2;139
COMBIN;1042;289;196;2007;111.12787;76.82294877;48.8;80.23707837;139
DELLORO;1042;289;196;2007;194.10101;77.5;44.4;81.9;134.3
DELLORO;1042;289;196;2007;194.10101;77.48315127;44.4;81.94565593;134.3333333
FIORINA;1042;289;196;2007;211.11489;61.92307518;45.5;84.03409508;135.5
FOREL;1042;289;196;2007;111.12943;67.7;40.5;84.3;140
FOREL;1042;289;196;2007;111.12943;67.73028695;40.5;84.27356324;140
KASPART;1042;289;196;2007;191.10925;76.1;43.1;78.5;144.3
KASPART;1042;289;196;2007;191.10925;76.13432688;43.1;78.45361027;144.3333333
LEU 88-02.1;1042;289;196;2007;191.10945;81.9;38.8;80.7;142.7
LEU 88-02.1;1042;289;196;2007;191.10945;81.89719467;38.8;80.6604979;142.6666667
LEVIS;1042;289;196;2007;111.11834;69.7;42.4;82.1;141.7
LEVIS;1042;289;196;2007;111.11834;69.68073738;42.4;82.05515562;141.6666667
LUTEUS;1042;289;196;2007;291.10188;41.2;32.5;73.5;142.7
LUTEUS;1042;289;196;2007;291.10188;41.168232;32.5;73.45036159;142.6666667
MAYEN;1042;289;196;2007;111.1302;77;40.8;81.9;141.7
MAYEN;1042;289;196;2007;111.1302;76.97848572;40.8;81.86110756;141.6666667
MILVUS;1042;289;196;2007;191.1064;68.8;38.9;79.5;144
MILVUS;1042;289;196;2007;191.1064;68.8073561;38.9;79.48614217;144
MIRAGE;1042;289;196;2007;191.10946;73.7;38.6;78.2;142.3
MIRAGE;1042;289;196;2007;191.10946;73.67399095;38.6;78.23302925;142.3333333
MUVERAN;1042;289;196;2007;111.12479;73.1;35.3;80.4;141.3
MUVERAN;1042;289;196;2007;111.12479;73.14979307;35.3;80.39251808;141.3333333
NARA;1042;289;196;2007;111.13197;74.2;38;82.4;140.3
NARA;1042;289;196;2007;111.13197;74.17277325;38;82.36546377;140.3333333
PALEDOR;1042;289;196;2007;191.10763;77.3;36.9;78.5;135.7
PALEDOR;1042;289;196;2007;191.10763;77.3048308;36.9;78.54913076;135.6666667
POTENZIAL;1042;289;196;2007;191.10854;82.5;39.4;80.6;144.3
POTENZIAL;1042;289;196;2007;191.10854;82.54964989;39.4;80.57465093;144.3333333
RIGI;1042;289;196;2007;111.12614;71.90571548;34.4;82.29426002;142.4375
RIGI;1042;289;196;2007;111.12614;72.39587358;34;81.57750289;143
RIGI;1042;289;196;2007;111.12614;70.30972316;32.9;80.66190017;142.3840925
RUNAL;1042;289;196;2007;111.1142;68.5;45.2;81.9;140.7
RUNAL;1042;289;196;2007;111.1142;64.05636874;45.2;80.68439781;140.5
RUNAL;1042;289;196;2007;111.1142;65.61261738;46.3;81.58763086;139.9823529
RUNAL;1042;289;196;2007;111.1142;61.68441266;45.5;80.445;140.5
RUNAL;1042;289;196;2007;111.1142;69.34726406;43.7;81.9303081;139.858209
RUNAL;1042;289;196;2007;111.1142;68.32885622;47.6;81.55541713;140
RUNAL;1042;289;196;2007;111.1142;66.38498895;45;80.57600491;140.3733766
RUNAL;1042;289;196;2007;111.1142;75.44925573;46.7;81.81749012;140.6666667
RUNAL;1042;289;196;2007;111.1142;80.43447714;47.6;82.44869215;140
RUNAL;1042;289;196;2007;111.1142;77.68245514;46.9;81.11501488;139.9550562
RUNAL;1042;289;196;2007;111.1142;72.13862645;46.1;81.74847282;140.3267974
RUNAL;1042;289;196;2007;111.1142;71.46812875;46.3;81.57455374;140.0675287
RUNAL;1042;289;196;2007;111.1142;68.58699883;47.6;81.61553463;140.518018
RUNAL;1042;289;196;2007;111.1142;67.30146016;44.6;81.03152745;141.4176829
RUNAL;1042;289;196;2007;111.1142;62.89678765;45;81.33463836;140.9375
RUNAL;1042;289;196;2007;111.1142;71.93513276;45;82.23126072;140.5
RUNAL;1042;289;196;2007;111.1142;70.9286275;45.5;81.11359931;141.0522111
RUNAL;1042;289;196;2007;111.1142;68.54110741;45.2;81.90930872;140.6666667
RUSTIC;1042;289;196;2007;191.10888;73.2;40.5;80.9;138.3
RUSTIC;1042;289;196;2007;191.10888;73.15711963;40.5;80.88027595;138.3333333
